participant,subj_idx,.draw,beta
67f6a640d2046b13fcf33328,11,803,0.26667212682493274
67f6a640d2046b13fcf33328,11,804,0.057822704774967426
67f6a640d2046b13fcf33328,11,805,0.6130670763341532
67f6a640d2046b13fcf33328,11,806,-0.22563367591761563
67f6a640d2046b13fcf33328,11,807,0.222544022289623
67f6a640d2046b13fcf33328,11,808,0.20136200644596644
67f6a640d2046b13fcf33328,11,809,-0.09663746066960588
67f6a640d2046b13fcf33328,11,810,0.1628194310390944
67f6a640d2046b13fcf33328,11,811,-0.17437935646909652
67f6a640d2046b13fcf33328,11,812,1.1958962205304988
67f6a640d2046b13fcf33328,11,813,-0.029048214416332818
67f6a640d2046b13fcf33328,11,814,0.1344195344454885
67f6a640d2046b13fcf33328,11,815,-0.6091246443931834
67f6a640d2046b13fcf33328,11,816,0.0892672068001823
67f6a640d2046b13fcf33328,11,817,0.002417611726927116
67f6a640d2046b13fcf33328,11,818,0.7195701023990881
67f6a640d2046b13fcf33328,11,819,-0.2883877522074131
67f6a640d2046b13fcf33328,11,820,0.36070854259817825
67f6a640d2046b13fcf33328,11,821,-0.014293610664417256
67f6a640d2046b13fcf33328,11,822,0.308554551181238
67f6a640d2046b13fcf33328,11,823,0.2845023040830842
67f6a640d2046b13fcf33328,11,824,0.08139916501957045
67f6a640d2046b13fcf33328,11,825,-0.18866891558357302
67f6a640d2046b13fcf33328,11,826,0.5213310445321302
67f6a640d2046b13fcf33328,11,827,0.14220786602743907
67f6a640d2046b13fcf33328,11,828,0.052209911837485024
67f6a640d2046b13fcf33328,11,829,-0.2982317060831845
67f6a640d2046b13fcf33328,11,830,-0.25038277833416456
67f6a640d2046b13fcf33328,11,831,-0.12714015951209784
67f6a640d2046b13fcf33328,11,832,0.3238855516184918
67f6a640d2046b13fcf33328,11,833,-0.013997176042164106
67f6a640d2046b13fcf33328,11,834,0.48798782472443586
67f6a640d2046b13fcf33328,11,835,0.05173081784677286
67f6a640d2046b13fcf33328,11,836,0.3105059073435851
67f6a640d2046b13fcf33328,11,837,-0.26286257152524695
67f6a640d2046b13fcf33328,11,838,-0.5364152028661677
67f6a640d2046b13fcf33328,11,839,0.004105991668342357
67f6a640d2046b13fcf33328,11,840,0.2224842078953715
67f6a640d2046b13fcf33328,11,841,-0.23786188598789215
67f6a640d2046b13fcf33328,11,842,0.07578841054708438
67f6a640d2046b13fcf33328,11,843,-0.2917982057194648
67f6a640d2046b13fcf33328,11,844,0.3854966920219011
67f6a640d2046b13fcf33328,11,845,0.30710405974103416
67f6a640d2046b13fcf33328,11,846,-0.3885353846225672
67f6a640d2046b13fcf33328,11,847,0.935059634762101
67f6a640d2046b13fcf33328,11,848,0.09122105767633115
67f6a640d2046b13fcf33328,11,849,-0.3177054478758007
67f6a640d2046b13fcf33328,11,850,-0.11468195134746662
67f6a640d2046b13fcf33328,11,851,0.5563789493186407
67f6a640d2046b13fcf33328,11,852,1.0458035261747207
67f6a640d2046b13fcf33328,11,853,-0.015439784313265537
67f6a640d2046b13fcf33328,11,854,0.46557938694459244
67f6a640d2046b13fcf33328,11,855,0.3996710671279021
67f6a640d2046b13fcf33328,11,856,-0.1325010715845496
67f6a640d2046b13fcf33328,11,857,-0.1548543941364855
67f6a640d2046b13fcf33328,11,858,-0.2882229103704911
67f6a640d2046b13fcf33328,11,859,0.36579914672764163
67f6a640d2046b13fcf33328,11,860,0.1467826651004256
67f6a640d2046b13fcf33328,11,861,0.6786532308053926
67f6a640d2046b13fcf33328,11,862,0.10427273860943853
67f6a640d2046b13fcf33328,11,863,-0.2663807029519696
67f6a640d2046b13fcf33328,11,864,0.4393531067702181
67f6a640d2046b13fcf33328,11,865,-0.019217884276713892
67f6a640d2046b13fcf33328,11,866,-0.7177061798000897
67f6a640d2046b13fcf33328,11,867,0.4411791645905563
67f6a640d2046b13fcf33328,11,868,0.4085462031869468
67f6a640d2046b13fcf33328,11,869,-0.2794612158908699
67f6a640d2046b13fcf33328,11,870,-0.2719893976811274
67f6a640d2046b13fcf33328,11,871,-0.014046816886201463
67f6a640d2046b13fcf33328,11,872,0.4035468295659794
67f6a640d2046b13fcf33328,11,873,0.5859916526680632
67f6a640d2046b13fcf33328,11,874,-0.3966797156689139
67f6a640d2046b13fcf33328,11,875,0.08338186540984038
67f6a640d2046b13fcf33328,11,876,0.7644946409168535
67f6a640d2046b13fcf33328,11,877,0.049471847875896646
67f6a640d2046b13fcf33328,11,878,0.38544682249470363
67f6a640d2046b13fcf33328,11,879,-0.48776405075605367
67f6a640d2046b13fcf33328,11,880,-0.21360783108136028
67f6a640d2046b13fcf33328,11,881,0.572880078050603
67f6a640d2046b13fcf33328,11,882,-0.2380048133551137
67f6a640d2046b13fcf33328,11,883,0.06074271707001255
67f6a640d2046b13fcf33328,11,884,0.036658527336767444
67f6a640d2046b13fcf33328,11,885,0.29095207645804055
67f6a640d2046b13fcf33328,11,886,-0.007340821554133181
67f6a640d2046b13fcf33328,11,887,-0.4118458468839069
67f6a640d2046b13fcf33328,11,888,0.521047177611266
67f6a640d2046b13fcf33328,11,889,-0.10762306553608192
67f6a640d2046b13fcf33328,11,890,0.2534606933131277
67f6a640d2046b13fcf33328,11,891,-0.24438615938062536
67f6a640d2046b13fcf33328,11,892,-0.16699494500661372
67f6a640d2046b13fcf33328,11,893,1.043334073497625
67f6a640d2046b13fcf33328,11,894,0.1999654300173983
67f6a640d2046b13fcf33328,11,895,0.1032638453219259
67f6a640d2046b13fcf33328,11,896,0.12270780685935079
67f6a640d2046b13fcf33328,11,897,0.3169209642579915
67f6a640d2046b13fcf33328,11,898,0.20993484402528884
67f6a640d2046b13fcf33328,11,899,-0.028341229809155655
67f6a640d2046b13fcf33328,11,900,0.28108887935208177
67f6a640d2046b13fcf33328,11,901,0.5827709022331842
67f6a640d2046b13fcf33328,11,902,0.2465808641498226
67f6a640d2046b13fcf33328,11,903,0.4590078757765228
67f6a640d2046b13fcf33328,11,904,-0.346922876221763
67f6a640d2046b13fcf33328,11,905,0.39199502859909785
67f6a640d2046b13fcf33328,11,906,0.04785911879147878
67f6a640d2046b13fcf33328,11,907,0.27422825610052715
67f6a640d2046b13fcf33328,11,908,0.8945239853575125
67f6a640d2046b13fcf33328,11,909,0.10031516953595532
67f6a640d2046b13fcf33328,11,910,0.10618340957897598
67f6a640d2046b13fcf33328,11,911,-0.37751695504705984
67f6a640d2046b13fcf33328,11,912,-0.17854943654921573
67f6a640d2046b13fcf33328,11,913,0.5077032259956473
67f6a640d2046b13fcf33328,11,914,0.11654451949988176
67f6a640d2046b13fcf33328,11,915,-0.5780617878189338
67f6a640d2046b13fcf33328,11,916,0.6053833128221812
67f6a640d2046b13fcf33328,11,917,-0.32998657869200687
67f6a640d2046b13fcf33328,11,918,-0.4664236655186935
67f6a640d2046b13fcf33328,11,919,0.1302559904472535
67f6a640d2046b13fcf33328,11,920,-0.6171497875209979
67f6a640d2046b13fcf33328,11,921,-0.8004970465346006
67f6a640d2046b13fcf33328,11,922,0.38392068805736385
67f6a640d2046b13fcf33328,11,923,0.21778265530873175
67f6a640d2046b13fcf33328,11,924,0.30338929013270133
67f6a640d2046b13fcf33328,11,925,0.8525903480900815
67f6a640d2046b13fcf33328,11,926,0.09239286398026525
67f6a640d2046b13fcf33328,11,927,0.44520640678351087
67f6a640d2046b13fcf33328,11,928,-0.5198965915615742
67f6a640d2046b13fcf33328,11,929,-0.4285295717648263
67f6a640d2046b13fcf33328,11,930,0.107368301176751
67f6a640d2046b13fcf33328,11,931,-0.2498704409649879
67f6a640d2046b13fcf33328,11,932,-0.3698546854112037
67f6a640d2046b13fcf33328,11,933,0.34644581348461956
67f6a640d2046b13fcf33328,11,934,-0.1473744495356038
67f6a640d2046b13fcf33328,11,935,0.4254786796504162
67f6a640d2046b13fcf33328,11,936,0.42977817248591343
67f6a640d2046b13fcf33328,11,937,0.17637600795375158
67f6a640d2046b13fcf33328,11,938,-0.5317306924939542
67f6a640d2046b13fcf33328,11,939,0.26008248947570023
67f6a640d2046b13fcf33328,11,940,0.5236272050151449
67f6a640d2046b13fcf33328,11,941,-0.6544355677640035
67f6a640d2046b13fcf33328,11,942,0.14155920118001003
67f6a640d2046b13fcf33328,11,943,0.5524242408783082
67f6a640d2046b13fcf33328,11,944,0.3896542224148223
67f6a640d2046b13fcf33328,11,945,0.48360100099924663
67f6a640d2046b13fcf33328,11,946,-0.7414806995972479
67f6a640d2046b13fcf33328,11,947,0.006758090915171988
67f6a640d2046b13fcf33328,11,948,-0.02785210662432025
67f6a640d2046b13fcf33328,11,949,0.08851778021587303
67f6a640d2046b13fcf33328,11,950,-0.7841843594396605
67f6a640d2046b13fcf33328,11,951,0.11722571493060985
67f6a640d2046b13fcf33328,11,952,-0.1969437256794585
67f6a640d2046b13fcf33328,11,953,0.3650164892511488
67f6a640d2046b13fcf33328,11,954,-0.11139900967077088
67f6a640d2046b13fcf33328,11,955,0.3938544800191768
67f6a640d2046b13fcf33328,11,956,0.0487855463007435
67f6a640d2046b13fcf33328,11,957,0.5230875521686077
67f6a640d2046b13fcf33328,11,958,0.15102338620429956
67f6a640d2046b13fcf33328,11,959,-0.1633789857750798
67f6a640d2046b13fcf33328,11,960,-0.0702448226215977
67f6a640d2046b13fcf33328,11,961,-0.4124514917924721
67f6a640d2046b13fcf33328,11,962,0.5054939850513914
67f6a640d2046b13fcf33328,11,963,-0.1161876599140863
67f6a640d2046b13fcf33328,11,964,-0.28024375264309986
67f6a640d2046b13fcf33328,11,965,0.14081545507537896
67f6a640d2046b13fcf33328,11,966,-0.3245481004765719
67f6a640d2046b13fcf33328,11,967,-0.4307741039575388
67f6a640d2046b13fcf33328,11,968,-0.7050751197480135
67f6a640d2046b13fcf33328,11,969,0.2826578268945885
67f6a640d2046b13fcf33328,11,970,0.3456328614770229
67f6a640d2046b13fcf33328,11,971,0.0065772105786836565
67f6a640d2046b13fcf33328,11,972,0.24941734531467816
67f6a640d2046b13fcf33328,11,973,0.4699595834809365
67f6a640d2046b13fcf33328,11,974,-0.6990283442248053
67f6a640d2046b13fcf33328,11,975,0.25514524773188096
67f6a640d2046b13fcf33328,11,976,0.37626542313528755
67f6a640d2046b13fcf33328,11,977,0.20757137968472006
67f6a640d2046b13fcf33328,11,978,-1.0543714013593375
67f6a640d2046b13fcf33328,11,979,-0.21497314975485982
67f6a640d2046b13fcf33328,11,980,-0.7321066170407267
67f6a640d2046b13fcf33328,11,981,0.07591544384856963
67f6a640d2046b13fcf33328,11,982,0.4248920358190893
67f6a640d2046b13fcf33328,11,983,0.5210351456685209
67f6a640d2046b13fcf33328,11,984,0.604770725379842
67f6a640d2046b13fcf33328,11,985,-0.06549382730430953
67f6a640d2046b13fcf33328,11,986,0.6347675200289662
67f6a640d2046b13fcf33328,11,987,0.4749273075768988
67f6a640d2046b13fcf33328,11,988,0.12325867234831732
67f6a640d2046b13fcf33328,11,989,-0.19393221177586228
67f6a640d2046b13fcf33328,11,990,0.6109823697115688
67f6a640d2046b13fcf33328,11,991,0.20741550704757528
67f6a640d2046b13fcf33328,11,992,0.5044119036864468
67f6a640d2046b13fcf33328,11,993,0.2566795890185173
67f6a640d2046b13fcf33328,11,994,0.0739070470921312
67f6a640d2046b13fcf33328,11,995,0.7266880497237915
67f6a640d2046b13fcf33328,11,996,0.18330831182753915
67f6a640d2046b13fcf33328,11,997,0.2991735363090706
67f6a640d2046b13fcf33328,11,998,-0.11010275319166518
67f6a640d2046b13fcf33328,11,999,0.7134409986263357
67f6a640d2046b13fcf33328,11,1000,0.20354937057930855
67f6a640d2046b13fcf33328,11,1001,1.0391079600662914
67f6a640d2046b13fcf33328,11,1002,0.2309475015251391
67f6a640d2046b13fcf33328,11,1003,-0.3403459488424546
67f6a640d2046b13fcf33328,11,1004,0.1463283475163456
67f6a640d2046b13fcf33328,11,1005,0.7095187983829602
67f6a640d2046b13fcf33328,11,1006,0.4262012772255515
67f6a640d2046b13fcf33328,11,1007,0.795369126419136
67f6a640d2046b13fcf33328,11,1008,-0.25558497121491786
67f6a640d2046b13fcf33328,11,1009,0.3178069623662817
67f6a640d2046b13fcf33328,11,1010,-0.7344130136777518
67f6a640d2046b13fcf33328,11,1011,0.36812869099464973
67f6a640d2046b13fcf33328,11,1012,-0.036234550217246864
67f6a640d2046b13fcf33328,11,1013,-0.11336947650588569
67f6a640d2046b13fcf33328,11,1014,0.6451787960048204
67f6a640d2046b13fcf33328,11,1015,0.33446353025586134
67f6a640d2046b13fcf33328,11,1016,-0.4395856169533563
67f6a640d2046b13fcf33328,11,1017,0.2503238313313395
67f6a640d2046b13fcf33328,11,1018,-0.37308013975853327
67f6a640d2046b13fcf33328,11,1019,-0.03119150701432316
67f6a640d2046b13fcf33328,11,1020,-0.08357341926204154
67f6a640d2046b13fcf33328,11,1021,-0.03534999183763421
67f6a640d2046b13fcf33328,11,1022,-0.7957837024728328
67f6a640d2046b13fcf33328,11,1023,0.023226997135711747
67f6a640d2046b13fcf33328,11,1024,0.2842192274748778
67f6a640d2046b13fcf33328,11,1025,0.6006132700562894
67f6a640d2046b13fcf33328,11,1026,-0.7595433575511387
67f6a640d2046b13fcf33328,11,1027,0.9558612168930496
67f6a640d2046b13fcf33328,11,1028,-0.18870172784633443
67f6a640d2046b13fcf33328,11,1029,0.3192289874602334
67f6a640d2046b13fcf33328,11,1030,0.6233537379551497
67f6a640d2046b13fcf33328,11,1031,0.1793496426302114
67f6a640d2046b13fcf33328,11,1032,0.0037683272047417393
67f6a640d2046b13fcf33328,11,1033,0.09729297454830477
67f6a640d2046b13fcf33328,11,1034,-0.05762932910264151
67f6a640d2046b13fcf33328,11,1035,-0.507393333864824
67f6a640d2046b13fcf33328,11,1036,0.75886033221211735
67f6a640d2046b13fcf33328,11,1037,0.6015927652489584
67f6a640d2046b13fcf33328,11,1038,0.15293002838616987
67f6a640d2046b13fcf33328,11,1039,0.6685186784156643
67f6a640d2046b13fcf33328,11,1040,0.8490919294621995
67f6a640d2046b13fcf33328,11,1041,0.18296991076321434
67f6a640d2046b13fcf33328,11,1042,-0.33972000317037976
67f6a640d2046b13fcf33328,11,1043,0.017982053699880374
67f6a640d2046b13fcf33328,11,1044,-0.008969683268317263
67f6a640d2046b13fcf33328,11,1045,-0.1721921763304004
67f6a640d2046b13fcf33328,11,1046,-0.13018494354323584
67f6a640d2046b13fcf33328,11,1047,-0.15475562660337416
67f6a640d2046b13fcf33328,11,1048,-0.40876441708073274
67f6a640d2046b13fcf33328,11,1049,0.37373918569816406
67f6a640d2046b13fcf33328,11,1050,-0.271227109742555
67f6a640d2046b13fcf33328,11,1051,-0.1517364633353817
67f6a640d2046b13fcf33328,11,1052,0.7097437419204073
67f6a640d2046b13fcf33328,11,1053,1.09371068350234
67f6a640d2046b13fcf33328,11,1054,-0.1501823495865946
67f6a640d2046b13fcf33328,11,1055,0.4204992717203513
67f6a640d2046b13fcf33328,11,1056,-0.3662484793624335
67f6a640d2046b13fcf33328,11,1057,-0.04430523350191229
67f6a640d2046b13fcf33328,11,1058,0.3437803264111985
67f6a640d2046b13fcf33328,11,1059,0.323217028519613
67f6a640d2046b13fcf33328,11,1060,-0.4711894450095613
67f6a640d2046b13fcf33328,11,1061,0.622614023316001
67f6a640d2046b13fcf33328,11,1062,-0.5556687236303818
67f6a640d2046b13fcf33328,11,1063,0.2803735257126144
67f6a640d2046b13fcf33328,11,1064,-0.08644518348664032
67f6a640d2046b13fcf33328,11,1065,0.4631460170338425
67f6a640d2046b13fcf33328,11,1066,-0.10445397663857547
67f6a640d2046b13fcf33328,11,1067,0.26163998773779373
67f6a640d2046b13fcf33328,11,1068,-0.2315352772105328
67f6a640d2046b13fcf33328,11,1069,-0.12564850977591968
67f6a640d2046b13fcf33328,11,1070,0.053244704552424804
67f6a640d2046b13fcf33328,11,1071,0.059304619520686
67f6a640d2046b13fcf33328,11,1072,0.026307504370653656
67f6a640d2046b13fcf33328,11,1073,0.6656302018955805
67f6a640d2046b13fcf33328,11,1074,0.10281142328219972
67f6a640d2046b13fcf33328,11,1075,-0.07691884716878583
67f6a640d2046b13fcf33328,11,1076,0.6743869106788264
67f6a640d2046b13fcf33328,11,1077,0.6794050986589162
67f6a640d2046b13fcf33328,11,1078,-0.2974426200138174
67f6a640d2046b13fcf33328,11,1079,-0.6802909934264336
67f6a640d2046b13fcf33328,11,1080,0.24060880399204396
67f6a640d2046b13fcf33328,11,1081,0.15069636276101162
67f6a640d2046b13fcf33328,11,1082,0.2639095268644993
67f6a640d2046b13fcf33328,11,1083,0.04576024344310836
67f6a640d2046b13fcf33328,11,1084,-0.1823177242999313
67f6a640d2046b13fcf33328,11,1085,0.3717419133128902
67f6a640d2046b13fcf33328,11,1086,0.18657813808012297
67f6a640d2046b13fcf33328,11,1087,0.43862290752749167
67f6a640d2046b13fcf33328,11,1088,0.2523594619117108
67f6a640d2046b13fcf33328,11,1089,0.11771385397656875
67f6a640d2046b13fcf33328,11,1090,-0.7151346285606934
67f6a640d2046b13fcf33328,11,1091,0.013592653289391562
67f6a640d2046b13fcf33328,11,1092,0.2903008687467048
67f6a640d2046b13fcf33328,11,1093,0.12348081926909504
67f6a640d2046b13fcf33328,11,1094,0.05330756821629268
67f6a640d2046b13fcf33328,11,1095,0.8808823417562555
67f6a640d2046b13fcf33328,11,1096,-0.07082765772238364
67f6a640d2046b13fcf33328,11,1097,0.5022389341465765
67f6a640d2046b13fcf33328,11,1098,0.48353993438549286
67f6a640d2046b13fcf33328,11,1099,-0.06087526783894115
67f6a640d2046b13fcf33328,11,1100,0.64683685901153265
67f6a640d2046b13fcf33328,11,1101,0.2530294373350461
67f6a640d2046b13fcf33328,11,1102,0.343732978455908
67f6a640d2046b13fcf33328,11,1103,0.031764516530710996
67f6a640d2046b13fcf33328,11,1104,-0.5870551097817308
67f6a640d2046b13fcf33328,11,1105,0.32413722630523845
67f6a640d2046b13fcf33328,11,1106,0.0067973206574525324
67f6a640d2046b13fcf33328,11,1107,0.2273323191835841
67f6a640d2046b13fcf33328,11,1108,1.2120591609514186
67f6a640d2046b13fcf33328,11,1109,-0.29099878015748837
67f6a640d2046b13fcf33328,11,1110,-0.171677350907105
67f6a640d2046b13fcf33328,11,1111,-0.5705790707452247
67f6a640d2046b13fcf33328,11,1112,-0.8681391408579897
67f6a640d2046b13fcf33328,11,1113,0.6159509631252145
67f6a640d2046b13fcf33328,11,1114,0.32083061841360966
67f6a640d2046b13fcf33328,11,1115,-0.21167474996701863
67f6a640d2046b13fcf33328,11,1116,0.005004373629145631
67f6a640d2046b13fcf33328,11,1117,-0.4110291422936051
67f6a640d2046b13fcf33328,11,1118,-0.01484139588374045
67f6a640d2046b13fcf33328,11,1119,0.43167733341394965
67f6a640d2046b13fcf33328,11,1120,0.1624156841945945
67f6a640d2046b13fcf33328,11,1121,0.4504057961318493
67f6a640d2046b13fcf33328,11,1122,0.6396453326817095
67f6a640d2046b13fcf33328,11,1123,0.4221121566023921
67f6a640d2046b13fcf33328,11,1124,0.4032042435140162
67f6a640d2046b13fcf33328,11,1125,-1.2220750043888433
67f6a640d2046b13fcf33328,11,1126,0.16033950039979195
67f6a640d2046b13fcf33328,11,1127,0.13481674786064823
67f6a640d2046b13fcf33328,11,1128,0.27136408754513774
67f6a640d2046b13fcf33328,11,1129,-0.13773910106823917
67f6a640d2046b13fcf33328,11,1130,-0.44748129997208774
67f6a640d2046b13fcf33328,11,1131,-0.16618584379478474
67f6a640d2046b13fcf33328,11,1132,-0.23428886190775555
67f6a640d2046b13fcf33328,11,1133,-7.227126935245298e-4
67f6a640d2046b13fcf33328,11,1134,0.06977557484322805
67f6a640d2046b13fcf33328,11,1135,0.06928640171372735
67f6a640d2046b13fcf33328,11,1136,1.1966697810105935
67f6a640d2046b13fcf33328,11,1137,0.2251106546769439
67f6a640d2046b13fcf33328,11,1138,0.21934869442337956
67f6a640d2046b13fcf33328,11,1139,-0.330636689496397
67f6a640d2046b13fcf33328,11,1140,0.23695696000953892
67f6a640d2046b13fcf33328,11,1141,0.4270921918435222
67f6a640d2046b13fcf33328,11,1142,-0.44426114866607525
67f6a640d2046b13fcf33328,11,1143,0.6392192503365494
67f6a640d2046b13fcf33328,11,1144,-0.048607174319955246
67f6a640d2046b13fcf33328,11,1145,-0.19682601825680268
67f6a640d2046b13fcf33328,11,1146,-0.5281633086932491
67f6a640d2046b13fcf33328,11,1147,-0.09621872708367518
67f6a640d2046b13fcf33328,11,1148,-0.3189044757134788
67f6a640d2046b13fcf33328,11,1149,0.2021359316100344
67f6a640d2046b13fcf33328,11,1150,-0.48349694144467814
67f6a640d2046b13fcf33328,11,1151,-0.09892117415972024
67f6a640d2046b13fcf33328,11,1152,-0.348326698236918
67f6a640d2046b13fcf33328,11,1153,-0.25724490598057115
67f6a640d2046b13fcf33328,11,1154,0.5779819400268104
67f6a640d2046b13fcf33328,11,1155,0.32255227237448897
67f6a640d2046b13fcf33328,11,1156,0.32413345995266973
67f6a640d2046b13fcf33328,11,1157,0.14711897130588758
67f6a640d2046b13fcf33328,11,1158,0.025768343481433642
67f6a640d2046b13fcf33328,11,1159,0.03458839807270597
67f6a640d2046b13fcf33328,11,1160,0.7000854466843174
67f6a640d2046b13fcf33328,11,1161,-0.44305764487899535
67f6a640d2046b13fcf33328,11,1162,0.20199294336181395
67f6a640d2046b13fcf33328,11,1163,-0.7927431272404583
67f6a640d2046b13fcf33328,11,1164,0.4988865681570518
67f6a640d2046b13fcf33328,11,1165,-0.47806490587969774
67f6a640d2046b13fcf33328,11,1166,-0.5073194654329707
67f6a640d2046b13fcf33328,11,1167,-0.28268605142497016
67f6a640d2046b13fcf33328,11,1168,0.23294328925809593
67f6a640d2046b13fcf33328,11,1169,0.1420870586762284
67f6a640d2046b13fcf33328,11,1170,0.2110609071925018
67f6a640d2046b13fcf33328,11,1171,-0.1449941757214257
67f6a640d2046b13fcf33328,11,1172,0.025327618637199123
67f6a640d2046b13fcf33328,11,1173,0.2196214553475453
67f6a640d2046b13fcf33328,11,1174,-0.08113711434961424
67f6a640d2046b13fcf33328,11,1175,-0.28014673984272564
67f6a640d2046b13fcf33328,11,1176,0.40939131112616345
67f6a640d2046b13fcf33328,11,1177,0.6349650493820769
67f6a640d2046b13fcf33328,11,1178,-0.4633110340005009
67f6a640d2046b13fcf33328,11,1179,-0.33362631465263604
67f6a640d2046b13fcf33328,11,1180,0.045360498203625754
67f6a640d2046b13fcf33328,11,1181,0.14877299869884153
67f6a640d2046b13fcf33328,11,1182,0.3214363098840889
67f6a640d2046b13fcf33328,11,1183,-0.37358390287034715
67f6a640d2046b13fcf33328,11,1184,-0.6574984459722062
67f6a640d2046b13fcf33328,11,1185,0.46814553386044466
67f6a640d2046b13fcf33328,11,1186,-0.5485645399603132
67f6a640d2046b13fcf33328,11,1187,-0.17371507338918168
67f6a640d2046b13fcf33328,11,1188,1.0081347592030876
67f6a640d2046b13fcf33328,11,1189,0.5148617478140176
67f6a640d2046b13fcf33328,11,1190,0.6941471046411417
67f6a640d2046b13fcf33328,11,1191,-0.6527315031202181
67f6a640d2046b13fcf33328,11,1192,0.6980011843568684
67f6a640d2046b13fcf33328,11,1193,0.8381221801639515
67f6a640d2046b13fcf33328,11,1194,0.6140765438656443
67f6a640d2046b13fcf33328,11,1195,-0.2699527787366379
67f6a640d2046b13fcf33328,11,1196,0.03292946256121976
67f6a640d2046b13fcf33328,11,1197,-0.27744032564987986
67f6a640d2046b13fcf33328,11,1198,-0.9484953103632483
67f6a640d2046b13fcf33328,11,1199,-0.0668766375679288
67f6a640d2046b13fcf33328,11,1200,-0.5811329263964098
67f6a640d2046b13fcf33328,11,1201,-0.2925210517662413
67f6a640d2046b13fcf33328,11,1202,-0.29556147834542446
67f6a640d2046b13fcf33328,11,1203,-0.5593952515754657
67f6a640d2046b13fcf33328,11,1204,0.31087256499624405
67f6a640d2046b13fcf33328,11,1205,-0.527415073665437
67f6a640d2046b13fcf33328,11,1206,0.13242873226217788
67f6a640d2046b13fcf33328,11,1207,0.6137484287498943
67f6a640d2046b13fcf33328,11,1208,0.09988317280571035
67f6a640d2046b13fcf33328,11,1209,-0.039741191939737464
67f6a640d2046b13fcf33328,11,1210,0.38459602317273867
67f6a640d2046b13fcf33328,11,1211,0.3423273484292675
67f6a640d2046b13fcf33328,11,1212,0.27900456779153177
67f6a640d2046b13fcf33328,11,1213,-0.14828274440075512
67f6a640d2046b13fcf33328,11,1214,-0.0174070643958395
67f6a640d2046b13fcf33328,11,1215,0.29171760273128555
67f6a640d2046b13fcf33328,11,1216,0.487505372735511
67f6a640d2046b13fcf33328,11,1217,0.7903948558875259
67f6a640d2046b13fcf33328,11,1218,-0.3250353518439366
67f6a640d2046b13fcf33328,11,1219,0.04040377969465442
67f6a640d2046b13fcf33328,11,1220,-0.21867168458746777
67f6a640d2046b13fcf33328,11,1221,0.19084224833269087
67f6a640d2046b13fcf33328,11,1222,0.32798124120654915
67f6a640d2046b13fcf33328,11,1223,-0.49341227872312543
67f6a640d2046b13fcf33328,11,1224,-0.22836888114873388
67f6a640d2046b13fcf33328,11,1225,-0.13182309065912778
67f6a640d2046b13fcf33328,11,1226,-0.09678281427981972
67f6a640d2046b13fcf33328,11,1227,-0.25725383859784157
67f6a640d2046b13fcf33328,11,1228,0.203451347710915
67f6a640d2046b13fcf33328,11,1229,-0.37645217846688794
67f6a640d2046b13fcf33328,11,1230,-0.816193841259331
67f6a640d2046b13fcf33328,11,1231,-0.12448579402202098
67f6a640d2046b13fcf33328,11,1232,-0.35571651037640706
67f6a640d2046b13fcf33328,11,1233,0.4316522526482553
67f6a640d2046b13fcf33328,11,1234,-0.033052256809725566
67f6a640d2046b13fcf33328,11,1235,-0.40437117598885747
67f6a640d2046b13fcf33328,11,1236,0.664896880319359
67f6a640d2046b13fcf33328,11,1237,-0.7467813732030537
67f6a640d2046b13fcf33328,11,1238,0.3275594831126045
67f6a640d2046b13fcf33328,11,1239,-0.36568642999634626
67f6a640d2046b13fcf33328,11,1240,0.2559848031435532
67f6a640d2046b13fcf33328,11,1241,0.492366023558317
67f6a640d2046b13fcf33328,11,1242,0.5435115980275738
67f6a640d2046b13fcf33328,11,1243,-0.06214598361972257
67f6a640d2046b13fcf33328,11,1244,0.570996640719047
67f6a640d2046b13fcf33328,11,1245,0.2513436040998078
67f6a640d2046b13fcf33328,11,1246,0.06024043964180348
67f6a640d2046b13fcf33328,11,1247,-0.04944847422634413
67f6a640d2046b13fcf33328,11,1248,-0.03595987967904146
67f6a640d2046b13fcf33328,11,1249,-0.11653108731562595
67f6a640d2046b13fcf33328,11,1250,0.5469526677451676
67f6a640d2046b13fcf33328,11,1251,-0.7657558040312398
67f6a640d2046b13fcf33328,11,1252,0.3424820068353186
67f6a640d2046b13fcf33328,11,1253,-0.34007143642284554
67f6a640d2046b13fcf33328,11,1254,-0.9164042297526762
67f6a640d2046b13fcf33328,11,1255,-0.7504238920756168
67f6a640d2046b13fcf33328,11,1256,-0.08529907368293399
67f6a640d2046b13fcf33328,11,1257,0.494955767618595
67f6a640d2046b13fcf33328,11,1258,-0.23164858317044162
67f6a640d2046b13fcf33328,11,1259,-0.7511476095083465
67f6a640d2046b13fcf33328,11,1260,-0.08840648024501307
67f6a640d2046b13fcf33328,11,1261,0.2104934419613802
67f6a640d2046b13fcf33328,11,1262,0.14998061872803947
67f6a640d2046b13fcf33328,11,1263,-0.14456733421296408
67f6a640d2046b13fcf33328,11,1264,-0.12448259086885627
67f6a640d2046b13fcf33328,11,1265,-0.19673035035388753
67f6a640d2046b13fcf33328,11,1266,-0.25370932376466193
67f6a640d2046b13fcf33328,11,1267,-0.4321743235247051
67f6a640d2046b13fcf33328,11,1268,-0.2256213364257269
