participant,global_trial,block_number,trial_number,omega
677009b08130c3028f6a8a6d,9,1,9,0.621017307409831
677009b08130c3028f6a8a6d,10,1,10,0.6300867094390631
677009b08130c3028f6a8a6d,11,1,11,0.6526189874437146
677009b08130c3028f6a8a6d,12,1,12,0.6590630972882637
677009b08130c3028f6a8a6d,13,1,13,0.6695793610854608
677009b08130c3028f6a8a6d,14,1,14,0.6796975703282752
677009b08130c3028f6a8a6d,15,1,15,0.6894121320609952
677009b08130c3028f6a8a6d,16,1,16,0.6950074135030965
677009b08130c3028f6a8a6d,17,1,17,0.7040961225859019
677009b08130c3028f6a8a6d,18,1,18,0.7092936850703091
677009b08130c3028f6a8a6d,19,1,19,0.7144608176306713
677009b08130c3028f6a8a6d,20,1,20,0.7096772094183117
677009b08130c3028f6a8a6d,21,1,21,0.7148515604227125
677009b08130c3028f6a8a6d,22,1,22,0.7101175781728117
677009b08130c3028f6a8a6d,23,1,23,0.7392661363034159
677009b08130c3028f6a8a6d,24,1,24,0.7360010764151516
677009b08130c3028f6a8a6d,25,1,25,0.7347026078787886
677009b08130c3028f6a8a6d,26,2,1,0.7365660628560312
677009b08130c3028f6a8a6d,27,2,2,0.7502678417477718
677009b08130c3028f6a8a6d,28,2,3,0.7827940488760148
677009b08130c3028f6a8a6d,29,2,4,0.77805765940241
677009b08130c3028f6a8a6d,30,2,5,0.7684117012198679
677009b08130c3028f6a8a6d,31,2,6,0.7642386465470246
677009b08130c3028f6a8a6d,32,2,7,0.760823444517598
677009b08130c3028f6a8a6d,33,2,8,0.7638657588136447
677009b08130c3028f6a8a6d,34,2,9,0.7461291969279449
677009b08130c3028f6a8a6d,35,2,10,0.7441917269557857
677009b08130c3028f6a8a6d,36,2,11,0.7361622938169123
677009b08130c3028f6a8a6d,37,2,12,0.7374489323573779
677009b08130c3028f6a8a6d,38,2,13,0.7739729934800534
677009b08130c3028f6a8a6d,39,2,14,0.7413945306772035
677009b08130c3028f6a8a6d,40,2,15,0.7392628627506309
677009b08130c3028f6a8a6d,41,2,16,0.7223671256646603
677009b08130c3028f6a8a6d,42,2,17,0.7140703528746745
677009b08130c3028f6a8a6d,43,2,18,0.7307923492871887
677009b08130c3028f6a8a6d,44,2,19,0.6840345635752898
677009b08130c3028f6a8a6d,45,2,20,0.6906224579475472
677009b08130c3028f6a8a6d,46,2,21,0.7296024536442933
677009b08130c3028f6a8a6d,47,2,22,0.740177317797778
677009b08130c3028f6a8a6d,48,2,23,0.7710307969997198
677009b08130c3028f6a8a6d,49,2,24,0.7246555307821101
677009b08130c3028f6a8a6d,50,2,25,0.7277613332181481
677009b08130c3028f6a8a6d,51,3,1,0.7422162455384014
677009b08130c3028f6a8a6d,52,3,2,0.7213695466088481
677009b08130c3028f6a8a6d,53,3,3,0.7249274997334563
677009b08130c3028f6a8a6d,54,3,4,0.724943464494022
677009b08130c3028f6a8a6d,55,3,5,0.7249466674227802
677009b08130c3028f6a8a6d,56,3,6,0.7159210204948466
677009b08130c3028f6a8a6d,57,3,7,0.6853811089753463
677009b08130c3028f6a8a6d,58,3,8,0.6803422373049625
677009b08130c3028f6a8a6d,59,3,9,0.679642606806996
677009b08130c3028f6a8a6d,60,3,10,0.6461387830752243
677009b08130c3028f6a8a6d,61,3,11,0.6582749887963352
677009b08130c3028f6a8a6d,62,3,12,0.6573772968409127
677009b08130c3028f6a8a6d,63,3,13,0.6512958767751204
677009b08130c3028f6a8a6d,64,3,14,0.6431330471757932
677009b08130c3028f6a8a6d,65,3,15,0.5812340402399107
677009b08130c3028f6a8a6d,66,3,16,0.5972355168168368
677009b08130c3028f6a8a6d,67,3,17,0.5867388942334769
677009b08130c3028f6a8a6d,68,3,18,0.5759380539566913
677009b08130c3028f6a8a6d,69,3,19,0.5975669708007069
677009b08130c3028f6a8a6d,70,3,20,0.6175277391284385
677009b08130c3028f6a8a6d,71,3,21,0.6175277712792673
677009b08130c3028f6a8a6d,72,3,22,0.628816153548279
677009b08130c3028f6a8a6d,73,3,23,0.6296513382741367
677009b08130c3028f6a8a6d,74,3,24,0.607014813836418
677009b08130c3028f6a8a6d,75,3,25,0.6359778392059134
677009b08130c3028f6a8a6d,76,4,1,0.6216500562542584
677009b08130c3028f6a8a6d,77,4,2,0.6368375554714365
677009b08130c3028f6a8a6d,78,4,3,0.6349677573609024
677009b08130c3028f6a8a6d,79,4,4,0.6332259830032702
677009b08130c3028f6a8a6d,80,4,5,0.6606847180524197
677009b08130c3028f6a8a6d,81,4,6,0.6528688434856524
677009b08130c3028f6a8a6d,82,4,7,0.6664656506876925
677009b08130c3028f6a8a6d,83,4,8,0.6790585488201242
677009b08130c3028f6a8a6d,84,4,9,0.6748618082256174
677009b08130c3028f6a8a6d,85,4,10,0.7143938248749724
677009b08130c3028f6a8a6d,86,4,11,0.6884844113927117
677009b08130c3028f6a8a6d,87,4,12,0.7047928956607348
677009b08130c3028f6a8a6d,88,4,13,0.6996080639710585
677009b08130c3028f6a8a6d,89,4,14,0.6979080676225956
677009b08130c3028f6a8a6d,90,4,15,0.7356078921834813
677009b08130c3028f6a8a6d,91,4,16,0.7255905826937634
677009b08130c3028f6a8a6d,92,4,17,0.6964210162423307
677009b08130c3028f6a8a6d,93,4,18,0.7117268425158572
677009b08130c3028f6a8a6d,94,4,19,0.7078197800011417
677009b08130c3028f6a8a6d,95,4,20,0.707805568561882
677009b08130c3028f6a8a6d,96,4,21,0.7078055511344483
677009b08130c3028f6a8a6d,97,4,22,0.717311584003781
677009b08130c3028f6a8a6d,98,4,23,0.745140828836318
677009b08130c3028f6a8a6d,99,4,24,0.7360140673974674
677009b08130c3028f6a8a6d,100,4,25,0.7263951787486871
677009b08130c3028f6a8a6d,101,5,1,0.7537170210974642
677009b08130c3028f6a8a6d,102,5,2,0.7448938666339543
677009b08130c3028f6a8a6d,103,5,3,0.7355766374485534
677009b08130c3028f6a8a6d,104,5,4,0.7533765503056135
677009b08130c3028f6a8a6d,105,5,5,0.7556694848573223
677009b08130c3028f6a8a6d,106,5,6,0.7944237563562623
677009b08130c3028f6a8a6d,107,5,7,0.7865386358808532
677009b08130c3028f6a8a6d,108,5,8,0.7653674724558813
677009b08130c3028f6a8a6d,109,5,9,0.7416315911453286
677009b08130c3028f6a8a6d,110,5,10,0.7437641373488109
677009b08130c3028f6a8a6d,111,5,11,0.7025701007629953
677009b08130c3028f6a8a6d,112,5,12,0.6715711854336485
677009b08130c3028f6a8a6d,113,5,13,0.6538723355182843
677009b08130c3028f6a8a6d,114,5,14,0.6714153136486866
677009b08130c3028f6a8a6d,115,5,15,0.6898318834001815
677009b08130c3028f6a8a6d,116,5,16,0.6850672217795699
677009b08130c3028f6a8a6d,117,5,17,0.6979718661794577
677009b08130c3028f6a8a6d,118,5,18,0.6801345887344895
677009b08130c3028f6a8a6d,119,5,19,0.6850518411329737
677009b08130c3028f6a8a6d,120,5,20,0.6896961054912882
677009b08130c3028f6a8a6d,121,5,21,0.6850353601973518
677009b08130c3028f6a8a6d,122,5,22,0.6918347740338815
677009b08130c3028f6a8a6d,123,5,23,0.6926155542045265
677009b08130c3028f6a8a6d,124,5,24,0.6829730427747126
677009b08130c3028f6a8a6d,125,5,25,0.6670923412262659
677009b08130c3028f6a8a6d,126,6,1,0.6701769570441893
677009b08130c3028f6a8a6d,127,6,2,0.6964587185740505
677009b08130c3028f6a8a6d,128,6,3,0.666238213864471
677009b08130c3028f6a8a6d,129,6,4,0.6661177353594221
677009b08130c3028f6a8a6d,130,6,5,0.6661128968758233
677009b08130c3028f6a8a6d,131,6,6,0.6729926967123443
677009b08130c3028f6a8a6d,132,6,7,0.6653936488268015
677009b08130c3028f6a8a6d,133,6,8,0.6724020632573052
677009b08130c3028f6a8a6d,134,6,9,0.659305343967791
677009b08130c3028f6a8a6d,135,6,10,0.6512533634383095
677009b08130c3028f6a8a6d,136,6,11,0.6370133085935701
677009b08130c3028f6a8a6d,137,6,12,0.621999528233984
677009b08130c3028f6a8a6d,138,6,13,0.6062289623443203
677009b08130c3028f6a8a6d,139,6,14,0.5968103312508904
677009b08130c3028f6a8a6d,140,6,15,0.6054572577765324
677009b08130c3028f6a8a6d,141,6,16,0.6139761276312865
677009b08130c3028f6a8a6d,142,6,17,0.6044309120145942
677009b08130c3028f6a8a6d,143,6,18,0.6129433083314512
677009b08130c3028f6a8a6d,144,6,19,0.6213193726680932
677009b08130c3028f6a8a6d,145,6,20,0.6052779486680708
677009b08130c3028f6a8a6d,146,6,21,0.5954676270329357
677009b08130c3028f6a8a6d,147,6,22,0.5954676270330136
677009b08130c3028f6a8a6d,148,6,23,0.5867266253894131
677009b08130c3028f6a8a6d,149,6,24,0.6241247123069497
677009b08130c3028f6a8a6d,150,6,25,0.6603994333615539
678cc86b7a22ead21c11ea4d,1,1,1,0.5486994925016493
678cc86b7a22ead21c11ea4d,2,1,2,0.5546977704571201
678cc86b7a22ead21c11ea4d,3,1,3,0.5665022413552347
678cc86b7a22ead21c11ea4d,4,1,4,0.5642382321518011
678cc86b7a22ead21c11ea4d,5,1,5,0.5610579806490557
678cc86b7a22ead21c11ea4d,6,1,6,0.5610579805037681
678cc86b7a22ead21c11ea4d,7,1,7,0.5639827905468127
678cc86b7a22ead21c11ea4d,8,1,8,0.571254186602189
678cc86b7a22ead21c11ea4d,9,1,9,0.5721059724192984
678cc86b7a22ead21c11ea4d,10,1,10,0.5700880853148914
678cc86b7a22ead21c11ea4d,11,1,11,0.5625160617033322
678cc86b7a22ead21c11ea4d,12,1,12,0.5671566744135678
678cc86b7a22ead21c11ea4d,13,1,13,0.5733216809399105
678cc86b7a22ead21c11ea4d,14,1,14,0.5849012568013079
678cc86b7a22ead21c11ea4d,15,1,15,0.5988015965151381
678cc86b7a22ead21c11ea4d,16,1,16,0.6165929843134255
678cc86b7a22ead21c11ea4d,17,1,17,0.6369634958639486
678cc86b7a22ead21c11ea4d,18,1,18,0.6408821068317117
678cc86b7a22ead21c11ea4d,19,1,19,0.6230468053982621
678cc86b7a22ead21c11ea4d,20,1,20,0.6280187191740234
678cc86b7a22ead21c11ea4d,21,1,21,0.6376398604728213
678cc86b7a22ead21c11ea4d,22,1,22,0.6494170103385781
678cc86b7a22ead21c11ea4d,23,1,23,0.6611513288821853
678cc86b7a22ead21c11ea4d,24,1,24,0.6697353483673996
678cc86b7a22ead21c11ea4d,25,1,25,0.6734256562309994
678cc86b7a22ead21c11ea4d,26,2,1,0.6774659584424576
678cc86b7a22ead21c11ea4d,27,2,2,0.6886715009612646
678cc86b7a22ead21c11ea4d,28,2,3,0.6707777932356788
678cc86b7a22ead21c11ea4d,29,2,4,0.6889278593350845
678cc86b7a22ead21c11ea4d,30,2,5,0.6698067848231782
678cc86b7a22ead21c11ea4d,31,2,6,0.672451347263034
678cc86b7a22ead21c11ea4d,32,2,7,0.673289642650018
678cc86b7a22ead21c11ea4d,33,2,8,0.6618365397614047
678cc86b7a22ead21c11ea4d,34,2,9,0.6702984195773334
678cc86b7a22ead21c11ea4d,35,2,10,0.6708601897304332
678cc86b7a22ead21c11ea4d,36,2,11,0.6763041317005204
678cc86b7a22ead21c11ea4d,37,2,12,0.6715159437725605
678cc86b7a22ead21c11ea4d,38,2,13,0.6749306384580595
678cc86b7a22ead21c11ea4d,39,2,14,0.6814009918133591
678cc86b7a22ead21c11ea4d,40,2,15,0.6764160104022738
678cc86b7a22ead21c11ea4d,41,2,16,0.68097039499099
678cc86b7a22ead21c11ea4d,42,2,17,0.6713123180249226
678cc86b7a22ead21c11ea4d,43,2,18,0.6627962609014957
678cc86b7a22ead21c11ea4d,44,2,19,0.6574777992479665
678cc86b7a22ead21c11ea4d,45,2,20,0.6520084335558098
678cc86b7a22ead21c11ea4d,46,2,21,0.6507460517371606
678cc86b7a22ead21c11ea4d,47,2,22,0.649160473021642
678cc86b7a22ead21c11ea4d,48,2,23,0.6481395723516264
678cc86b7a22ead21c11ea4d,49,2,24,0.6330087457774374
678cc86b7a22ead21c11ea4d,50,2,25,0.6332951322710597
678cc86b7a22ead21c11ea4d,51,3,1,0.6434781180268832
678cc86b7a22ead21c11ea4d,52,3,2,0.633083018035013
678cc86b7a22ead21c11ea4d,53,3,3,0.637525620921813
678cc86b7a22ead21c11ea4d,54,3,4,0.6456172840507685
678cc86b7a22ead21c11ea4d,55,3,5,0.6320605062706283
678cc86b7a22ead21c11ea4d,56,3,6,0.6203331729796271
678cc86b7a22ead21c11ea4d,57,3,7,0.6025639682222209
678cc86b7a22ead21c11ea4d,58,3,8,0.5893530817436047
678cc86b7a22ead21c11ea4d,59,3,9,0.5747891291260615
678cc86b7a22ead21c11ea4d,60,3,10,0.5659735640168173
678cc86b7a22ead21c11ea4d,61,3,11,0.5723588138915807
678cc86b7a22ead21c11ea4d,62,3,12,0.5642986743284248
678cc86b7a22ead21c11ea4d,63,3,13,0.5496617726328918
678cc86b7a22ead21c11ea4d,64,3,14,0.524861715255791
678cc86b7a22ead21c11ea4d,65,3,15,0.5111069423105893
678cc86b7a22ead21c11ea4d,66,3,16,0.5072333779080168
678cc86b7a22ead21c11ea4d,67,3,17,0.4753923026695146
678cc86b7a22ead21c11ea4d,68,3,18,0.47452901518740803
678cc86b7a22ead21c11ea4d,69,3,19,0.5089425012181923
678cc86b7a22ead21c11ea4d,70,3,20,0.4925566847999152
678cc86b7a22ead21c11ea4d,71,3,21,0.5214539644435705
678cc86b7a22ead21c11ea4d,72,3,22,0.5368515344604321
678cc86b7a22ead21c11ea4d,73,3,23,0.5312072063248211
678cc86b7a22ead21c11ea4d,74,3,24,0.5198233715410422
678cc86b7a22ead21c11ea4d,75,3,25,0.5324828825617328
678cc86b7a22ead21c11ea4d,76,4,1,0.5471696968823441
678cc86b7a22ead21c11ea4d,77,4,2,0.5289987999575643
678cc86b7a22ead21c11ea4d,78,4,3,0.4935312822001441
678cc86b7a22ead21c11ea4d,79,4,4,0.5164892046052252
678cc86b7a22ead21c11ea4d,80,4,5,0.5533438887119427
678cc86b7a22ead21c11ea4d,81,4,6,0.5562715080122372
678cc86b7a22ead21c11ea4d,82,4,7,0.5438039217106513
678cc86b7a22ead21c11ea4d,83,4,8,0.549902112303322
678cc86b7a22ead21c11ea4d,84,4,9,0.5532459688092668
678cc86b7a22ead21c11ea4d,85,4,10,0.5534066558849245
678cc86b7a22ead21c11ea4d,86,4,11,0.5556674413321137
678cc86b7a22ead21c11ea4d,87,4,12,0.5681101887644071
678cc86b7a22ead21c11ea4d,88,4,13,0.5600312057399914
678cc86b7a22ead21c11ea4d,89,4,14,0.5352214458300737
678cc86b7a22ead21c11ea4d,90,4,15,0.5458981521376355
678cc86b7a22ead21c11ea4d,91,4,16,0.5536070391625365
678cc86b7a22ead21c11ea4d,92,4,17,0.5379470320982576
678cc86b7a22ead21c11ea4d,93,4,18,0.5483094242523661
678cc86b7a22ead21c11ea4d,94,4,19,0.5562247388654393
678cc86b7a22ead21c11ea4d,95,4,20,0.5365929321307723
678cc86b7a22ead21c11ea4d,96,4,21,0.5535776604014736
678cc86b7a22ead21c11ea4d,97,4,22,0.547151364015277
678cc86b7a22ead21c11ea4d,98,4,23,0.5488326172969898
678cc86b7a22ead21c11ea4d,99,4,24,0.5338468522347223
678cc86b7a22ead21c11ea4d,100,4,25,0.5317632626949657
678cc86b7a22ead21c11ea4d,101,5,1,0.542149304474502
678cc86b7a22ead21c11ea4d,102,5,2,0.5105558758630991
678cc86b7a22ead21c11ea4d,103,5,3,0.4969434987797021
678cc86b7a22ead21c11ea4d,104,5,4,0.4912611585291283
678cc86b7a22ead21c11ea4d,105,5,5,0.5051108707514431
678cc86b7a22ead21c11ea4d,106,5,6,0.4981559273705288
678cc86b7a22ead21c11ea4d,107,5,7,0.49040991018252367
678cc86b7a22ead21c11ea4d,108,5,8,0.5070173661008668
678cc86b7a22ead21c11ea4d,109,5,9,0.4987923365263072
678cc86b7a22ead21c11ea4d,110,5,10,0.49816407413274694
678cc86b7a22ead21c11ea4d,111,5,11,0.5113806331204521
678cc86b7a22ead21c11ea4d,112,5,12,0.4997020918805232
678cc86b7a22ead21c11ea4d,113,5,13,0.4860011280652872
678cc86b7a22ead21c11ea4d,114,5,14,0.496687149166351
678cc86b7a22ead21c11ea4d,115,5,15,0.5205847127212816
678cc86b7a22ead21c11ea4d,116,5,16,0.4778350299486947
678cc86b7a22ead21c11ea4d,117,5,17,0.455514022530109
678cc86b7a22ead21c11ea4d,118,5,18,0.4677617546219753
678cc86b7a22ead21c11ea4d,119,5,19,0.5068410809346087
678cc86b7a22ead21c11ea4d,120,5,20,0.45062364135395466
678cc86b7a22ead21c11ea4d,121,5,21,0.37322080837118154
678cc86b7a22ead21c11ea4d,122,5,22,0.38151281002320453
678cc86b7a22ead21c11ea4d,123,5,23,0.4075465272355004
678cc86b7a22ead21c11ea4d,124,5,24,0.4121457954837401
678cc86b7a22ead21c11ea4d,125,5,25,0.4277305265287635
678cc86b7a22ead21c11ea4d,126,6,1,0.44256576332635367
678cc86b7a22ead21c11ea4d,127,6,2,0.4472620258605322
678cc86b7a22ead21c11ea4d,128,6,3,0.4187134102061879
678cc86b7a22ead21c11ea4d,129,6,4,0.41053069664671576
678cc86b7a22ead21c11ea4d,130,6,5,0.4510574364705493
678cc86b7a22ead21c11ea4d,131,6,6,0.4509500147920911
678cc86b7a22ead21c11ea4d,132,6,7,0.44182455875305926
678cc86b7a22ead21c11ea4d,133,6,8,0.4476954012318393
678cc86b7a22ead21c11ea4d,134,6,9,0.45531121605243674
678cc86b7a22ead21c11ea4d,135,6,10,0.4371737609137226
678cc86b7a22ead21c11ea4d,136,6,11,0.44168216481413813
678cc86b7a22ead21c11ea4d,137,6,12,0.4293171632882076
678cc86b7a22ead21c11ea4d,138,6,13,0.43574083957217946
678cc86b7a22ead21c11ea4d,139,6,14,0.43541380639053
678cc86b7a22ead21c11ea4d,140,6,15,0.442291971838855
678cc86b7a22ead21c11ea4d,141,6,16,0.45437355995296574
678cc86b7a22ead21c11ea4d,142,6,17,0.4709493989195018
678cc86b7a22ead21c11ea4d,143,6,18,0.4914422043764526
678cc86b7a22ead21c11ea4d,144,6,19,0.5029160508839577
678cc86b7a22ead21c11ea4d,145,6,20,0.5094781199199403
678cc86b7a22ead21c11ea4d,146,6,21,0.5059573157060787
678cc86b7a22ead21c11ea4d,147,6,22,0.5059573157070488
678cc86b7a22ead21c11ea4d,148,6,23,0.5074212859609777
678cc86b7a22ead21c11ea4d,149,6,24,0.5093762583447885
678cc86b7a22ead21c11ea4d,150,6,25,0.5009242651039456
67acd3c9faab3a14dfe87135,1,1,1,0.5084906834794455
67acd3c9faab3a14dfe87135,2,1,2,0.5065426862876777
67acd3c9faab3a14dfe87135,3,1,3,0.5133907222349741
67acd3c9faab3a14dfe87135,4,1,4,0.5219557023783563
67acd3c9faab3a14dfe87135,5,1,5,0.5220410095723844
67acd3c9faab3a14dfe87135,6,1,6,0.5220410095724365
67acd3c9faab3a14dfe87135,7,1,7,0.5229706180420527
67acd3c9faab3a14dfe87135,8,1,8,0.5274283075674834
67acd3c9faab3a14dfe87135,9,1,9,0.5254984575899446
67acd3c9faab3a14dfe87135,10,1,10,0.5322545407769699
67acd3c9faab3a14dfe87135,11,1,11,0.522794890994556
67acd3c9faab3a14dfe87135,12,1,12,0.5228620587838501
67acd3c9faab3a14dfe87135,13,1,13,0.5245528206112877
67acd3c9faab3a14dfe87135,14,1,14,0.5168698381924463
67acd3c9faab3a14dfe87135,15,1,15,0.5253798277976813
67acd3c9faab3a14dfe87135,16,1,16,0.5254423590181897
67acd3c9faab3a14dfe87135,17,1,17,0.5235245996205263
67acd3c9faab3a14dfe87135,18,1,18,0.530243409008885
67acd3c9faab3a14dfe87135,19,1,19,0.5208292823048575
67acd3c9faab3a14dfe87135,20,1,20,0.5224779499368618
67acd3c9faab3a14dfe87135,21,1,21,0.5292169094708105
67acd3c9faab3a14dfe87135,22,1,22,0.5215440311365666
67acd3c9faab3a14dfe87135,23,1,23,0.529085560632734
67acd3c9faab3a14dfe87135,24,1,24,0.5227782556094693
67acd3c9faab3a14dfe87135,25,1,25,0.5150193672551562
67acd3c9faab3a14dfe87135,26,2,1,0.5234271973570347
67acd3c9faab3a14dfe87135,27,2,2,0.5254057561098106
67acd3c9faab3a14dfe87135,28,2,3,0.5167567427861383
67acd3c9faab3a14dfe87135,29,2,4,0.5150198412656584
67acd3c9faab3a14dfe87135,30,2,5,0.5260649632281252
67acd3c9faab3a14dfe87135,31,2,6,0.5244066518266209
67acd3c9faab3a14dfe87135,32,2,7,0.534714039766152
67acd3c9faab3a14dfe87135,33,2,8,0.5294108821372767
67acd3c9faab3a14dfe87135,34,2,9,0.5235028014446099
67acd3c9faab3a14dfe87135,35,2,10,0.5177919970575624
67acd3c9faab3a14dfe87135,36,2,11,0.5195329164201826
67acd3c9faab3a14dfe87135,37,2,12,0.5290234679508122
67acd3c9faab3a14dfe87135,38,2,13,0.5290235317474854
67acd3c9faab3a14dfe87135,39,2,14,0.527030279963068
67acd3c9faab3a14dfe87135,40,2,15,0.5159188692787423
67acd3c9faab3a14dfe87135,41,2,16,0.5092586651841444
67acd3c9faab3a14dfe87135,42,2,17,0.5007833714287186
67acd3c9faab3a14dfe87135,43,2,18,0.5027771292210061
67acd3c9faab3a14dfe87135,44,2,19,0.4960560200801039
67acd3c9faab3a14dfe87135,45,2,20,0.4875759517230181
67acd3c9faab3a14dfe87135,46,2,21,0.4891688575086666
67acd3c9faab3a14dfe87135,47,2,22,0.49597884705690903
67acd3c9faab3a14dfe87135,48,2,23,0.48560837204526625
67acd3c9faab3a14dfe87135,49,2,24,0.48282498719505607
67acd3c9faab3a14dfe87135,50,2,25,0.493331320379262
67acd3c9faab3a14dfe87135,51,3,1,0.4866390888153765
67acd3c9faab3a14dfe87135,52,3,2,0.49412547074356894
67acd3c9faab3a14dfe87135,53,3,3,0.5000774388980285
67acd3c9faab3a14dfe87135,54,3,4,0.4889564353558888
67acd3c9faab3a14dfe87135,55,3,5,0.4982699110101803
67acd3c9faab3a14dfe87135,56,3,6,0.4897075538177663
67acd3c9faab3a14dfe87135,57,3,7,0.4887807634978221
67acd3c9faab3a14dfe87135,58,3,8,0.4942837047842354
67acd3c9faab3a14dfe87135,59,3,9,0.4903159090543927
67acd3c9faab3a14dfe87135,60,3,10,0.5033520740969049
67acd3c9faab3a14dfe87135,61,3,11,0.49878963001103177
67acd3c9faab3a14dfe87135,62,3,12,0.49877684674066125
67acd3c9faab3a14dfe87135,63,3,13,0.4988114969620672
67acd3c9faab3a14dfe87135,64,3,14,0.49880170190182027
67acd3c9faab3a14dfe87135,65,3,15,0.5008239654494309
67acd3c9faab3a14dfe87135,66,3,16,0.5086310132839572
67acd3c9faab3a14dfe87135,67,3,17,0.5135394817877265
67acd3c9faab3a14dfe87135,68,3,18,0.513561723620781
67acd3c9faab3a14dfe87135,69,3,19,0.5136020353956503
67acd3c9faab3a14dfe87135,70,3,20,0.5153542404002742
67acd3c9faab3a14dfe87135,71,3,21,0.5222107845270066
67acd3c9faab3a14dfe87135,72,3,22,0.5222912874670067
67acd3c9faab3a14dfe87135,73,3,23,0.5346682019101552
67acd3c9faab3a14dfe87135,74,3,24,0.5383476997443424
67acd3c9faab3a14dfe87135,75,3,25,0.5359103313476691
67acd3c9faab3a14dfe87135,76,4,1,0.5435873095302527
67acd3c9faab3a14dfe87135,77,4,2,0.5353073679470562
67acd3c9faab3a14dfe87135,78,4,3,0.535300705843831
67acd3c9faab3a14dfe87135,79,4,4,0.5333262333583506
67acd3c9faab3a14dfe87135,80,4,5,0.543583361069785
67acd3c9faab3a14dfe87135,81,4,6,0.5528623522208718
67acd3c9faab3a14dfe87135,82,4,7,0.553678382614505
67acd3c9faab3a14dfe87135,83,4,8,0.5560791906406528
67acd3c9faab3a14dfe87135,84,4,9,0.5467705759572818
67acd3c9faab3a14dfe87135,85,4,10,0.5483194899192605
67acd3c9faab3a14dfe87135,86,4,11,0.5399524667245953
67acd3c9faab3a14dfe87135,87,4,12,0.5306978826937697
67acd3c9faab3a14dfe87135,88,4,13,0.5324403649040005
67acd3c9faab3a14dfe87135,89,4,14,0.5418614501938461
67acd3c9faab3a14dfe87135,90,4,15,0.5383053540129694
67acd3c9faab3a14dfe87135,91,4,16,0.5222598523376685
67acd3c9faab3a14dfe87135,92,4,17,0.5288736903961471
67acd3c9faab3a14dfe87135,93,4,18,0.5213966842719149
67acd3c9faab3a14dfe87135,94,4,19,0.5171241584350861
67acd3c9faab3a14dfe87135,95,4,20,0.5349419833877042
67acd3c9faab3a14dfe87135,96,4,21,0.5333735219219182
67acd3c9faab3a14dfe87135,97,4,22,0.5334617135481479
67acd3c9faab3a14dfe87135,98,4,23,0.547389163233356
67acd3c9faab3a14dfe87135,99,4,24,0.5420626340509264
67acd3c9faab3a14dfe87135,100,4,25,0.5317246997628782
67acd3c9faab3a14dfe87135,101,5,1,0.5198218130304779
67acd3c9faab3a14dfe87135,102,5,2,0.5150404006577495
67acd3c9faab3a14dfe87135,103,5,3,0.5150578965934738
67acd3c9faab3a14dfe87135,104,5,4,0.5150438404812154
67acd3c9faab3a14dfe87135,105,5,5,0.49895568154746983
67acd3c9faab3a14dfe87135,106,5,6,0.4988533046149498
67acd3c9faab3a14dfe87135,107,5,7,0.4979290845222009
67acd3c9faab3a14dfe87135,108,5,8,0.48804489585359234
67acd3c9faab3a14dfe87135,109,5,9,0.4850838453903366
67acd3c9faab3a14dfe87135,110,5,10,0.4937295762524497
67acd3c9faab3a14dfe87135,111,5,11,0.5081224892462949
67acd3c9faab3a14dfe87135,112,5,12,0.5063643947445403
67acd3c9faab3a14dfe87135,113,5,13,0.4986354195405591
67acd3c9faab3a14dfe87135,114,5,14,0.49114675024785415
67acd3c9faab3a14dfe87135,115,5,15,0.482695056806945
67acd3c9faab3a14dfe87135,116,5,16,0.48936773957138674
67acd3c9faab3a14dfe87135,117,5,17,0.4809151020600533
67acd3c9faab3a14dfe87135,118,5,18,0.4867928580337984
67acd3c9faab3a14dfe87135,119,5,19,0.47838784615199687
67acd3c9faab3a14dfe87135,120,5,20,0.4887621230917983
67acd3c9faab3a14dfe87135,121,5,21,0.47961660212922813
67acd3c9faab3a14dfe87135,122,5,22,0.49300131063705444
67acd3c9faab3a14dfe87135,123,5,23,0.4901547006428162
67acd3c9faab3a14dfe87135,124,5,24,0.4783301958982527
67acd3c9faab3a14dfe87135,125,5,25,0.4869258908657747
67acd3c9faab3a14dfe87135,126,6,1,0.4853712287746464
67acd3c9faab3a14dfe87135,127,6,2,0.4953275955087154
67acd3c9faab3a14dfe87135,128,6,3,0.4935895010935281
67acd3c9faab3a14dfe87135,129,6,4,0.4867567770253256
67acd3c9faab3a14dfe87135,130,6,5,0.49266003002072256
67acd3c9faab3a14dfe87135,131,6,6,0.4945870901318407
67acd3c9faab3a14dfe87135,132,6,7,0.5021774211065836
67acd3c9faab3a14dfe87135,133,6,8,0.49543866513260276
67acd3c9faab3a14dfe87135,134,6,9,0.5048310746317127
67acd3c9faab3a14dfe87135,135,6,10,0.5031448020427814
67acd3c9faab3a14dfe87135,136,6,11,0.4946324079092886
67acd3c9faab3a14dfe87135,137,6,12,0.4945699913231615
67acd3c9faab3a14dfe87135,138,6,13,0.49448092959590234
67acd3c9faab3a14dfe87135,139,6,14,0.48101795251778307
67acd3c9faab3a14dfe87135,140,6,15,0.4829176991901842
67acd3c9faab3a14dfe87135,141,6,16,0.49058265264863565
67acd3c9faab3a14dfe87135,142,6,17,0.4990423789347683
67acd3c9faab3a14dfe87135,143,6,18,0.5067542985769642
67acd3c9faab3a14dfe87135,144,6,19,0.4999346883941103
67acd3c9faab3a14dfe87135,145,6,20,0.5076436962275742
